article_id,product_code,prod_name,product_type_no,product_type_name,product_group_name,graphical_appearance_no,graphical_appearance_name,colour_group_code,colour_group_name,perceived_colour_value_id,perceived_colour_value_name,perceived_colour_master_id,perceived_colour_master_name,department_no,department_name,index_code,index_name,index_group_no,index_group_name,section_no,section_name,garment_group_no,garment_group_name,detail_desc
501820002,0501820,SIRPA,252,Sweater,Garment Upper body,1010010,Melange,09,Black,4,Dark,5,Black,1647,Tops Knitwear,D,Divided,2,Divided,53,Divided Collection,1003,Knitwear,"Jumper in a soft knit with a slightly wider neckline and long sleeves. Ribbing around the neckline, cuffs and hem."
501820003,0501820,SIRPA,252,Sweater,Garment Upper body,1010010,Melange,43,Dark Red,4,Dark,18,Red,1647,Tops Knitwear,D,Divided,2,Divided,53,Divided Collection,1003,Knitwear,"Jumper in a soft knit with a slightly wider neckline and long sleeves. Ribbing around the neckline, cuffs and hem."
501820004,0501820,SIRPA,252,Sweater,Garment Upper body,1010010,Melange,22,Yellow,7,Medium,8,Yellow,1647,Tops Knitwear,D,Divided,2,Divided,53,Divided Collection,1003,Knitwear,"Jumper in a soft knit with a slightly wider neckline and long sleeves. Ribbing around the neckline, cuffs and hem."
501820007,0501820,SIRPA,252,Sweater,Garment Upper body,1010010,Melange,42,Red,7,Medium,18,Red,1647,Tops Knitwear,D,Divided,2,Divided,53,Divided Collection,1003,Knitwear,"Jumper in a soft knit with a slightly wider neckline and long sleeves. Ribbing around the neckline, cuffs and hem."
501820008,0501820,SIRPA,252,Sweater,Garment Upper body,1010016,Solid,93,Dark Green,4,Dark,19,Green,1647,Tops Knitwear,D,Divided,2,Divided,53,Divided Collection,1003,Knitwear,"Jumper in a soft knit with a slightly wider neckline and long sleeves. Ribbing around the neckline, cuffs and hem."
501820021,0501820,SIRPA,252,Sweater,Garment Upper body,1010016,Solid,73,Dark Blue,5,Bright,2,Blue,1647,Tops Knitwear,D,Divided,2,Divided,53,Divided Collection,1003,Knitwear,"Jumper in a soft knit with a slightly wider neckline and long sleeves. Ribbing around the neckline, cuffs and hem."
501820025,0501820,SIRPA,252,Sweater,Garment Upper body,1010016,Solid,22,Yellow,5,Bright,8,Yellow,1647,Tops Knitwear,D,Divided,2,Divided,53,Divided Collection,1003,Knitwear,"Jumper in a soft knit with a slightly wider neckline and long sleeves. Ribbing around the neckline, cuffs and hem."
501820027,0501820,SIRPA,252,Sweater,Garment Upper body,1010010,Melange,10,White,3,Light,9,White,1647,Tops Knitwear,D,Divided,2,Divided,53,Divided Collection,1003,Knitwear,"Jumper in a soft knit with a slightly wider neckline and long sleeves. Ribbing around the neckline, cuffs and hem."
501820041,0501820,SIRPA,252,Sweater,Garment Upper body,1010016,Solid,07,Grey,2,Medium Dusty,12,Grey,1647,Tops Knitwear,D,Divided,2,Divided,53,Divided Collection,1003,Knitwear,"Jumper in a soft knit with a slightly wider neckline and long sleeves. Ribbing around the neckline, cuffs and hem."
501820042,0501820,SIRPA,252,Sweater,Garment Upper body,1010016,Solid,72,Blue,7,Medium,2,Blue,1647,Tops Knitwear,D,Divided,2,Divided,53,Divided Collection,1003,Knitwear,"Jumper in a soft knit with a slightly wider neckline and long sleeves. Ribbing around the neckline, cuffs and hem."
501820043,0501820,SIRPA,252,Sweater,Garment Upper body,1010016,Solid,42,Red,5,Bright,18,Red,1647,Tops Knitwear,D,Divided,2,Divided,53,Divided Collection,1003,Knitwear,"Jumper in a soft knit with a slightly wider neckline and long sleeves. Ribbing around the neckline, cuffs and hem."
501820045,0501820,SIRPA,252,Sweater,Garment Upper body,1010016,Solid,51,Light Pink,1,Dusty Light,4,Pink,1647,Tops Knitwear,D,Divided,2,Divided,53,Divided Collection,1003,Knitwear,"Jumper in a soft knit with a slightly wider neckline and long sleeves. Ribbing around the neckline, cuffs and hem."
501880003,0501880,SORRENTO trousers,272,Trousers,Garment Lower body,1010016,Solid,09,Black,4,Dark,5,Black,8310,Ladies Sport Bottoms,S,Sport,26,Sport,5,Ladies H&M Sport,1005,Jersey Fancy,"Sports trousers in sturdy jersey with an elasticated drawstring waist, side pockets and tapered legs with zipped pockets and wide ribbing at the hems."
501892001,0501892,SUPREME +,273,Leggings/Tights,Garment Lower body,1010016,Solid,09,Black,4,Dark,5,Black,8310,Ladies Sport Bottoms,S,Sport,26,Sport,5,Ladies H&M Sport,1005,Jersey Fancy,Sports tights in fast-drying functional fabric with wide ribbing to hold in and shape the waist. Concealed mesh key pocket in the waistband.
501914002,0501914,TITAN shell ski jkt,262,Jacket,Garment Upper body,1010016,Solid,09,Black,4,Dark,5,Black,8397,Ladies Sport Woven,S,Sport,26,Sport,5,Ladies H&M Sport,1001,Unknown,"Shell jacket in windproof, breathable functional fabric with taped seams, waterproof zips and a hood with a reinforced peak and elasticated drawstring. Zip down the front, zipped side pockets and zips at both sides that open for ventilation. Snow flaps with reinforced elastication and adjustable press-stud fastenings at the waist, and an adjustable hook and loop tab at the cuffs. Slightly longer at the back. Unlined. The jacket has a water-repellent coating without fluorocarbons."
501914003,0501914,TITAN shell ski jkt,262,Jacket,Garment Upper body,1010005,Colour blocking,52,Pink,1,Dusty Light,4,Pink,8397,Ladies Sport Woven,S,Sport,26,Sport,5,Ladies H&M Sport,1001,Unknown,"Shell jacket in windproof, breathable functional fabric with taped seams, waterproof zips and a hood with a reinforced peak and elasticated drawstring. Zip down the front, zipped side pockets and zips at both sides that open for ventilation. Snow flaps with reinforced elastication and adjustable press-stud fastenings at the waist, and an adjustable hook and loop tab at the cuffs. Slightly longer at the back. Unlined. The jacket has a water-repellent coating without fluorocarbons."
501915004,0501915,CALLISTO ski jkt,262,Jacket,Garment Upper body,1010016,Solid,09,Black,4,Dark,5,Black,8397,Ladies Sport Woven,S,Sport,26,Sport,5,Ladies H&M Sport,1001,Unknown,"Padded ski jacket in windproof, water-repellent breathable functional fabric with closed seams at critical points, a lined hood with a peak and elastic drawstring, and a zip down the front. Side pockets, a chest pocket, zipped lift pass pocket and two inner pockets, one with a zip and the other in mesh. Snow flap with reinforced elastication and press-studs at the waist, an adjustable hook and loop tab at the cuffs, and an elastic drawstring at the hem. Lined. The jacket has a water-repellent coating without fluorocarbons."
501915005,0501915,CALLISTO ski jkt,262,Jacket,Garment Upper body,1010001,All over pattern,10,White,3,Light,9,White,8397,Ladies Sport Woven,S,Sport,26,Sport,5,Ladies H&M Sport,1001,Unknown,"Padded ski jacket in windproof, water-repellent breathable functional fabric with closed seams at critical points, a lined hood with a peak and elastic drawstring, and a zip down the front. Side pockets, a chest pocket, zipped lift pass pocket and two inner pockets, one with a zip and the other in mesh. Snow flap with reinforced elastication and press-studs at the waist, an adjustable hook and loop tab at the cuffs, and an elastic drawstring at the hem. Lined. The jacket has a water-repellent coating without fluorocarbons."
501923002,0501923,PIMA shell ski trousers (1),276,Outdoor trousers,Garment Lower body,1010016,Solid,09,Black,4,Dark,5,Black,8397,Ladies Sport Woven,S,Sport,26,Sport,5,Ladies H&M Sport,1001,Unknown,"Shell trousers in windproof, breathable functional fabric with taped seams and waterproof zips. Adjustable hook and loop tab at the sides, a zip fly with press-studs, and zipped side pockets. Shaped legs with seams at the knees for optimum mobility and reinforced hems with snow flaps and reinforced elastication. Unlined. The trousers have a water-repellent coating without fluorocarbons."
501924003,0501924,MULDER ski trousers,276,Outdoor trousers,Garment Lower body,1010001,All over pattern,10,White,3,Light,9,White,8397,Ladies Sport Woven,S,Sport,26,Sport,5,Ladies H&M Sport,1001,Unknown,"Padded ski trousers in windproof, water-repellent, breathable functional fabric with an adjustable waist with a hook and loop tab at the sides, press-studs and a zip fly. Diagonal pockets, closed seams at critical points, knee patches, reinforced hems and snow flaps with reinforced elastic at the hems. Lined. The trousers have a water-repellent coating without fluorocarbons."
501924004,0501924,MULDER ski trousers,276,Outdoor trousers,Garment Lower body,1010016,Solid,09,Black,4,Dark,5,Black,8397,Ladies Sport Woven,S,Sport,26,Sport,5,Ladies H&M Sport,1001,Unknown,"Padded ski trousers in windproof, water-repellent, breathable functional fabric with an adjustable waist with a hook and loop tab at the sides, press-studs and a zip fly. Diagonal pockets, closed seams at critical points, knee patches, reinforced hems and snow flaps with reinforced elastic at the hems. Lined. The trousers have a water-repellent coating without fluorocarbons."
501926003,0501926,ALASKA ski trousers,276,Outdoor trousers,Garment Lower body,1010016,Solid,09,Black,4,Dark,5,Black,8397,Ladies Sport Woven,S,Sport,26,Sport,5,Ladies H&M Sport,1001,Unknown,"Soft shell trousers in water-repellent, breathable functional fabric with elastic at the back of the waist and a zip fly with press-studs. Extended waistband with a hook-and-loop fastening, zipped side pockets and reinforced hems. Slim fit with flared legs."
501926005,0501926,ALASKA ski trousers,276,Outdoor trousers,Garment Lower body,1010005,Colour blocking,10,White,3,Light,9,White,8397,Ladies Sport Woven,S,Sport,26,Sport,5,Ladies H&M Sport,1001,Unknown,"Soft shell trousers in water-repellent, breathable functional fabric with elastic at the back of the waist and a zip fly with press-studs. Extended waistband with a hook-and-loop fastening, zipped side pockets and reinforced hems. Slim fit with flared legs."
502024002,0502024,Kalas puffer Jacket,262,Jacket,Garment Upper body,1010016,Solid,19,Greenish Khaki,4,Dark,20,Khaki green,1244,Outdoor/Blazers,D,Divided,2,Divided,53,Divided Collection,1007,Outdoor,"Short, padded bomber jacket in woven fabric with a slight sheen. Stand-up collar, zip down the front, side pockets and a drawstring at the sides of the hem. Lined."
502024003,0502024,Kalas puffer Jacket,262,Jacket,Garment Upper body,1010016,Solid,42,Red,5,Bright,18,Red,1244,Outdoor/Blazers,D,Divided,2,Divided,53,Divided Collection,1007,Outdoor,"Short, padded bomber jacket in woven fabric with a slight sheen. Stand-up collar, zip down the front, side pockets and a drawstring at the sides of the hem. Lined."
502024004,0502024,Kalas puffer Jacket,262,Jacket,Garment Upper body,1010016,Solid,09,Black,4,Dark,5,Black,1244,Outdoor/Blazers,D,Divided,2,Divided,53,Divided Collection,1007,Outdoor,"Short, padded bomber jacket in woven fabric with a slight sheen. Stand-up collar, zip down the front, side pockets and a drawstring at the sides of the hem. Lined."
502157022,0502157,Rania tee dress J,265,Dress,Garment Full body,1010001,All over pattern,10,White,3,Light,9,White,1344,Dresses,D,Divided,2,Divided,53,Divided Collection,1013,Dresses Ladies,"Short, straight T-shirt dress in soft, printed cotton jersey with short sleeves."
502186011,0502186,Tuck cropped sweater,252,Sweater,Garment Upper body,1010016,Solid,43,Dark Red,4,Dark,18,Red,1610,Knitwear,A,Ladieswear,1,Ladieswear,6,Womens Casual,1003,Knitwear,"Jumper in a soft, loose knit with low dropped shoulders and ribbing at the cuffs and hem. Longer at the back."
502186012,0502186,Tuck cropped sweater,252,Sweater,Garment Upper body,1010016,Solid,83,Dark Turquoise,4,Dark,7,Turquoise,1610,Knitwear,A,Ladieswear,1,Ladieswear,6,Womens Casual,1003,Knitwear,"Jumper in a soft, loose knit with low dropped shoulders and ribbing at the cuffs and hem. Longer at the back."
502186013,0502186,Tuck cropped sweater,252,Sweater,Garment Upper body,1010010,Melange,07,Grey,2,Medium Dusty,12,Grey,1610,Knitwear,A,Ladieswear,1,Ladieswear,6,Womens Casual,1003,Knitwear,"Jumper in a soft, loose knit with low dropped shoulders and ribbing at the cuffs and hem. Longer at the back."
502186014,0502186,Tuck cropped sweater,252,Sweater,Garment Upper body,1010016,Solid,09,Black,4,Dark,5,Black,1610,Knitwear,A,Ladieswear,1,Ladieswear,6,Womens Casual,1003,Knitwear,"Jumper in a soft, loose knit with low dropped shoulders and ribbing at the cuffs and hem. Longer at the back."
502186015,0502186,Tuck cropped sweater,252,Sweater,Garment Upper body,1010016,Solid,17,Yellowish Brown,2,Medium Dusty,13,Brown,1610,Knitwear,A,Ladieswear,1,Ladieswear,6,Womens Casual,1003,Knitwear,"Jumper in a soft, loose knit with low dropped shoulders and ribbing at the cuffs and hem. Longer at the back."
502224001,0502224,Duffy,87,Boots,Shoes,1010016,Solid,09,Black,4,Dark,5,Black,3529,Boots,C,Ladies Accessories,1,Ladieswear,64,Womens Shoes,1020,Shoes,"Warm-lined Chelsea boots with elastic gores in the sides and a loop at the back. Faux fur linings, imitation leather insoles and chunky thermoplastic rubber (TPR) soles. Heel 3.5 cm."
502224007,0502224,Duffy,87,Boots,Shoes,1010016,Solid,17,Yellowish Brown,4,Dark,13,Brown,3529,Boots,C,Ladies Accessories,1,Ladieswear,64,Womens Shoes,1020,Shoes,"Warm-lined Chelsea boots with elastic gores in the sides and a loop at the back. Faux fur linings, imitation leather insoles and chunky thermoplastic rubber (TPR) soles. Heel 3.5 cm."
502393003,0502393,CS Bernadette frill top,258,Blouse,Garment Upper body,1010021,Lace,31,Light Orange,1,Dusty Light,3,Orange,1510,Blouse,A,Ladieswear,1,Ladieswear,6,Womens Casual,1010,Blouses,"Lace blouse with short, flounce-trimmed sleeves and an opening with a button at the back of the neck."
502522001,0502522,Marc dress,265,Dress,Garment Full body,1010016,Solid,09,Black,4,Dark,5,Black,1676,Jersey Basic,A,Ladieswear,1,Ladieswear,16,Womens Everyday Basics,1002,Jersey Basic,Short dress in cotton jersey with long sleeves.
502522003,0502522,Marc dress,265,Dress,Garment Full body,1010016,Solid,73,Dark Blue,4,Dark,2,Blue,1676,Jersey Basic,A,Ladieswear,1,Ladieswear,16,Womens Everyday Basics,1002,Jersey Basic,Short dress in cotton jersey with long sleeves.
502522006,0502522,Marc dress,265,Dress,Garment Full body,1010010,Melange,08,Dark Grey,4,Dark,12,Grey,1676,Jersey Basic,A,Ladieswear,1,Ladieswear,16,Womens Everyday Basics,1002,Jersey Basic,Short dress in cotton jersey with long sleeves.
502522008,0502522,Marc dress,265,Dress,Garment Full body,1010017,Stripe,73,Dark Blue,4,Dark,2,Blue,1676,Jersey Basic,A,Ladieswear,1,Ladieswear,16,Womens Everyday Basics,1002,Jersey Basic,Short dress in cotton jersey with long sleeves.
502645001,0502645,Lily pointelle tee,252,Sweater,Garment Upper body,1010026,Other structure,10,White,3,Light,9,White,1647,Tops Knitwear,D,Divided,2,Divided,53,Divided Collection,1003,Knitwear,Round-necked pointelle top in a soft viscose blend with short sleeves.
502645002,0502645,Lily pointelle tee,252,Sweater,Garment Upper body,1010026,Other structure,52,Pink,3,Light,4,Pink,1647,Tops Knitwear,D,Divided,2,Divided,53,Divided Collection,1003,Knitwear,Round-necked pointelle top in a soft viscose blend with short sleeves.
502660001,0502660,Bernard 5 pack,302,Socks,Socks & Tights,1010016,Solid,10,White,3,Light,9,White,8560,Men Sport Acc,S,Sport,26,Sport,22,Men H&M Sport,1019,Accessories,Sports socks in fast-drying functional fabric with a ribbed shaft and ribbed section over the foot for optimum fit and comfort.
502660002,0502660,Bernard 5 pack,302,Socks,Socks & Tights,1010016,Solid,09,Black,4,Dark,5,Black,8560,Men Sport Acc,S,Sport,26,Sport,22,Men H&M Sport,1019,Accessories,Sports socks in fast-drying functional fabric with a ribbed shaft and ribbed section over the foot for optimum fit and comfort.
502660003,0502660,Bernard 5 pack,302,Socks,Socks & Tights,1010010,Melange,07,Grey,2,Medium Dusty,12,Grey,8560,Men Sport Acc,S,Sport,26,Sport,22,Men H&M Sport,1019,Accessories,Sports socks in fast-drying functional fabric with a ribbed shaft and ribbed section over the foot for optimum fit and comfort.
502836004,0502836,Flirty Avanie Earrings,70,Earring,Accessories,1010016,Solid,09,Black,4,Dark,5,Black,4344,Jewellery,C,Ladies Accessories,1,Ladieswear,66,Womens Small accessories,1019,Accessories,Large metal earrings with tear-shaped plastic beads and fabric tassels. Length 7 cm.
502869002,0502869,Odette velvet shorts C,274,Shorts,Garment Lower body,1010016,Solid,93,Dark Green,2,Medium Dusty,19,Green,1723,Shorts,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1025,Shorts,"Short crushed velvet shorts with an elasticated drawstring waist, pleats at the front and side pockets."
502869003,0502869,Odette velvet shorts C,274,Shorts,Garment Lower body,1010016,Solid,31,Light Orange,1,Dusty Light,3,Orange,1723,Shorts,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1025,Shorts,"Short crushed velvet shorts with an elasticated drawstring waist, pleats at the front and side pockets."
502941004,0502941,Elvira low sneaker BG,94,Sneakers,Shoes,1010016,Solid,10,White,3,Light,9,White,4327,Sneakers big girl inactive from s2,J,"Children Accessories, Swimwear",4,Baby/Children,42,Kids & Baby Shoes,1020,Shoes,"Trainers with details in shimmering metallic imitation leather with a lightly padded top edge, lacing at the front and a loop at the back. Mesh linings and insoles and rubber soles."
502941009,0502941,Elvira low sneaker BG,94,Sneakers,Shoes,1010016,Solid,51,Light Pink,1,Dusty Light,4,Pink,4327,Sneakers big girl inactive from s2,J,"Children Accessories, Swimwear",4,Baby/Children,42,Kids & Baby Shoes,1020,Shoes,"Trainers with details in shimmering metallic imitation leather with a lightly padded top edge, lacing at the front and a loop at the back. Mesh linings and insoles and rubber soles."
503569030,0503569,TP TOBIE 3-pack l/s,255,T-shirt,Garment Upper body,1010016,Solid,42,Red,7,Medium,18,Red,7668,Kids Boy Jersey Basic,H,Children Sizes 92-140,4,Baby/Children,72,Boys Underwear & Basics,1002,Jersey Basic,Long-sleeved tops in soft jersey. The cotton content of the tops is organic.
503569031,0503569,TP TOBIE l/s SB 3-p,254,Top,Garment Upper body,1010016,Solid,19,Greenish Khaki,2,Medium Dusty,20,Khaki green,7668,Kids Boy Jersey Basic,H,Children Sizes 92-140,4,Baby/Children,72,Boys Underwear & Basics,1002,Jersey Basic,Long-sleeved tops in soft jersey. The cotton content of the tops is organic.
503623003,0503623,Denver,262,Jacket,Garment Upper body,1010016,Solid,73,Dark Blue,4,Dark,2,Blue,1201,Outwear,A,Ladieswear,1,Ladieswear,19,Womens Jackets,1007,Outdoor,"Jacket in sturdy fabric with a high stand-up collar, low-dropped shoulders and a wind flap with metal press-studs down the front. Patch pockets with a flap and press-studs, and a drawstring at the waist. Lined."
503703008,0503703,Hasta la vista,253,Vest top,Garment Upper body,1010016,Solid,10,White,3,Light,9,White,1515,Blouse,A,Ladieswear,1,Ladieswear,11,Womens Tailoring,1010,Blouses,"Sleeveless blouse in a cotton weave with a collar, buttons down the back and a rounded hem. Slightly longer at the back."
503729006,0503729,India PJ (W),297,Pyjama set,Nightwear,1010001,All over pattern,09,Black,4,Dark,5,Black,3709,Nightwear,B,Lingeries/Tights,1,Ladieswear,62,"Womens Nightwear, Socks & Tigh",1017,"Under-, Nightwear","Pyjamas with a jersey strappy top and woven bottoms. V-neck top with narrow, adjustable shoulder straps. Bottoms with an elasticated drawstring waist and straight, wide legs."
504113012,0504113,Zoo,265,Dress,Garment Full body,1010001,All over pattern,10,White,3,Light,9,White,1344,Dresses,D,Divided,2,Divided,53,Divided Collection,1013,Dresses Ladies,"Short dress in a viscose weave with a V-neck, narrow, adjustable shoulder straps and smocked back. Seam at the waist and a gently bell-shaped skirt. Unlined."
504113014,0504113,Zoo,265,Dress,Garment Full body,1010001,All over pattern,09,Black,4,Dark,5,Black,1344,Dresses,D,Divided,2,Divided,53,Divided Collection,1013,Dresses Ladies,"Short dress in a viscose weave with a V-neck, narrow, adjustable shoulder straps and smocked back. Seam at the waist and a gently bell-shaped skirt. Unlined."
504113022,0504113,Zoo,265,Dress,Garment Full body,1010001,All over pattern,73,Dark Blue,2,Medium Dusty,2,Blue,1344,Dresses,D,Divided,2,Divided,53,Divided Collection,1013,Dresses Ladies,"Short dress in a viscose weave with a V-neck, narrow, adjustable shoulder straps and smocked back. Seam at the waist and a gently bell-shaped skirt. Unlined."
504113023,0504113,Zoo,265,Dress,Garment Full body,1010001,All over pattern,10,White,3,Light,9,White,1344,Dresses,D,Divided,2,Divided,53,Divided Collection,1013,Dresses Ladies,"Short dress in a viscose weave with a V-neck, narrow, adjustable shoulder straps and smocked back. Seam at the waist and a gently bell-shaped skirt. Unlined."
504113024,0504113,Zoo,265,Dress,Garment Full body,1010016,Solid,09,Black,4,Dark,5,Black,1344,Dresses,D,Divided,2,Divided,53,Divided Collection,1013,Dresses Ladies,"Short dress in a viscose weave with a V-neck, narrow, adjustable shoulder straps and smocked back. Seam at the waist and a gently bell-shaped skirt. Unlined."
504151002,0504151,Cajsa,245,Cardigan,Garment Upper body,1010016,Solid,73,Dark Blue,4,Dark,2,Blue,1646,Knitwear Basic,A,Ladieswear,1,Ladieswear,16,Womens Everyday Basics,1003,Knitwear,"Cardigan in soft, fine-knit cotton with a round neck and buttons down the front."
504151003,0504151,Cajsa,245,Cardigan,Garment Upper body,1010010,Melange,08,Dark Grey,4,Dark,12,Grey,1646,Knitwear Basic,A,Ladieswear,1,Ladieswear,16,Womens Everyday Basics,1003,Knitwear,"Cardigan in soft, fine-knit cotton with a round neck and buttons down the front."
504151005,0504151,Cajsa,245,Cardigan,Garment Upper body,1010010,Melange,51,Light Pink,1,Dusty Light,4,Pink,1646,Knitwear Basic,A,Ladieswear,1,Ladieswear,16,Womens Everyday Basics,1003,Knitwear,"Cardigan in soft, fine-knit cotton with a round neck and buttons down the front."
504151006,0504151,Cajsa,245,Cardigan,Garment Upper body,1010010,Melange,62,Purple,1,Dusty Light,6,Lilac Purple,1646,Knitwear Basic,A,Ladieswear,1,Ladieswear,16,Womens Everyday Basics,1003,Knitwear,"Cardigan in soft, fine-knit cotton with a round neck and buttons down the front."
504152001,0504152,Friend,245,Cardigan,Garment Upper body,1010016,Solid,09,Black,4,Dark,5,Black,1646,Knitwear Basic,A,Ladieswear,1,Ladieswear,16,Womens Everyday Basics,1003,Knitwear,"Cardigan in a soft, fine-knit viscose blend with dropped shoulders and long sleeves. No buttons."
504152008,0504152,Friend,245,Cardigan,Garment Upper body,1010010,Melange,07,Grey,1,Dusty Light,12,Grey,1646,Knitwear Basic,A,Ladieswear,1,Ladieswear,16,Womens Everyday Basics,1003,Knitwear,"Cardigan in a soft, fine-knit viscose blend with dropped shoulders and long sleeves. No buttons."
504152009,0504152,Friend,245,Cardigan,Garment Upper body,1010010,Melange,19,Greenish Khaki,2,Medium Dusty,20,Khaki green,1626,Knitwear,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1003,Knitwear,"Cardigan in a soft, fine-knit viscose blend with dropped shoulders and long sleeves. No buttons."
504152011,0504152,Friend,245,Cardigan,Garment Upper body,1010010,Melange,12,Light Beige,1,Dusty Light,11,Beige,1646,Knitwear Basic,A,Ladieswear,1,Ladieswear,16,Womens Everyday Basics,1003,Knitwear,"Cardigan in a soft, fine-knit viscose blend with dropped shoulders and long sleeves. No buttons."
504152012,0504152,Friend,245,Cardigan,Garment Upper body,1010010,Melange,09,Black,4,Dark,12,Grey,1646,Knitwear Basic,A,Ladieswear,1,Ladieswear,16,Womens Everyday Basics,1003,Knitwear,"Cardigan in a soft, fine-knit viscose blend with dropped shoulders and long sleeves. No buttons."
504154001,0504154,Lady Di,252,Sweater,Garment Upper body,1010010,Melange,08,Dark Grey,4,Dark,12,Grey,1626,Knitwear,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1003,Knitwear,"Wide, long-sleeved jumper in a soft, rib knit containing some wool."
504154003,0504154,Lady Di,252,Sweater,Garment Upper body,1010010,Melange,06,Light Grey,1,Dusty Light,6,Lilac Purple,1626,Knitwear,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1003,Knitwear,"Wide, long-sleeved jumper in a soft, rib knit containing some wool."
504154015,0504154,Lady Di,252,Sweater,Garment Upper body,1010010,Melange,92,Green,2,Medium Dusty,19,Green,1626,Knitwear,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1003,Knitwear,"Wide, long-sleeved jumper in a soft, rib knit containing some wool."
504154018,0504154,Lady Di,252,Sweater,Garment Upper body,1010010,Melange,12,Light Beige,1,Dusty Light,11,Beige,1626,Knitwear,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1003,Knitwear,"Wide, long-sleeved jumper in a soft, rib knit containing some wool."
504154019,0504154,Lady Di,252,Sweater,Garment Upper body,1010016,Solid,09,Black,4,Dark,5,Black,1626,Knitwear,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1003,Knitwear,"Wide, long-sleeved jumper in a soft, rib knit containing some wool."
504154020,0504154,Lady Di,252,Sweater,Garment Upper body,1010010,Melange,07,Grey,1,Dusty Light,12,Grey,1626,Knitwear,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1003,Knitwear,"Wide, long-sleeved jumper in a soft, rib knit containing some wool."
504154021,0504154,Lady Di,252,Sweater,Garment Upper body,1010010,Melange,43,Dark Red,4,Dark,18,Red,1626,Knitwear,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1003,Knitwear,"Wide, long-sleeved jumper in a soft, rib knit containing some wool."
504154022,0504154,Lady Di,252,Sweater,Garment Upper body,1010010,Melange,73,Dark Blue,7,Medium,2,Blue,1626,Knitwear,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1003,Knitwear,"Wide, long-sleeved jumper in a soft, rib knit containing some wool."
504154027,0504154,Lady Di,252,Sweater,Garment Upper body,1010016,Solid,11,Off White,1,Dusty Light,9,White,1626,Knitwear,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1003,Knitwear,"Wide, long-sleeved jumper in a soft, rib knit containing some wool."
504154033,0504154,Lady Di,252,Sweater,Garment Upper body,1010016,Solid,19,Greenish Khaki,4,Dark,20,Khaki green,1626,Knitwear,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1003,Knitwear,"Wide, long-sleeved jumper in a soft, rib knit containing some wool."
504154034,0504154,Lady Di,252,Sweater,Garment Upper body,1010016,Solid,73,Dark Blue,4,Dark,2,Blue,1626,Knitwear,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1003,Knitwear,"Wide, long-sleeved jumper in a soft, rib knit containing some wool."
504154037,0504154,Lady Di,252,Sweater,Garment Upper body,1010010,Melange,07,Grey,2,Medium Dusty,12,Grey,1626,Knitwear,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1003,Knitwear,"Wide, long-sleeved jumper in a soft, rib knit containing some wool."
504155001,0504155,Kirsten,252,Sweater,Garment Upper body,1010010,Melange,06,Light Grey,1,Dusty Light,12,Grey,1646,Knitwear Basic,A,Ladieswear,1,Ladieswear,16,Womens Everyday Basics,1003,Knitwear,"Jumper in a cable-knit cotton blend with ribbing around the neckline, cuffs and hem."
504155006,0504155,Kirsten,252,Sweater,Garment Upper body,1010016,Solid,51,Light Pink,1,Dusty Light,4,Pink,1646,Knitwear Basic,A,Ladieswear,1,Ladieswear,16,Womens Everyday Basics,1003,Knitwear,"Jumper in a cable-knit cotton blend with ribbing around the neckline, cuffs and hem."
504155011,0504155,Kirsten,252,Sweater,Garment Upper body,1010010,Melange,43,Dark Red,4,Dark,18,Red,1646,Knitwear Basic,A,Ladieswear,1,Ladieswear,16,Womens Everyday Basics,1003,Knitwear,"Jumper in a cable-knit cotton blend with ribbing around the neckline, cuffs and hem."
504155012,0504155,Kirsten,252,Sweater,Garment Upper body,1010016,Solid,51,Light Pink,1,Dusty Light,4,Pink,1646,Knitwear Basic,A,Ladieswear,1,Ladieswear,16,Womens Everyday Basics,1003,Knitwear,"Jumper in a cable-knit cotton blend with ribbing around the neckline, cuffs and hem."
504155015,0504155,Kirsten,252,Sweater,Garment Upper body,1010016,Solid,12,Light Beige,1,Dusty Light,11,Beige,1646,Knitwear Basic,A,Ladieswear,1,Ladieswear,16,Womens Everyday Basics,1003,Knitwear,"Jumper in a cable-knit cotton blend with ribbing around the neckline, cuffs and hem."
504155018,0504155,Kirsten,252,Sweater,Garment Upper body,1010016,Solid,73,Dark Blue,4,Dark,2,Blue,1646,Knitwear Basic,A,Ladieswear,1,Ladieswear,16,Womens Everyday Basics,1003,Knitwear,"Jumper in a cable-knit cotton blend with ribbing around the neckline, cuffs and hem."
