article_id,product_code,prod_name,product_type_no,product_type_name,product_group_name,graphical_appearance_no,graphical_appearance_name,colour_group_code,colour_group_name,perceived_colour_value_id,perceived_colour_value_name,perceived_colour_master_id,perceived_colour_master_name,department_no,department_name,index_code,index_name,index_group_no,index_group_name,section_no,section_name,garment_group_no,garment_group_name,detail_desc
648904002,0648904,Class Ritva earring,70,Earring,Accessories,1010016,Solid,03,Silver,3,Light,15,Metal,4344,Jewellery,C,Ladies Accessories,1,Ladieswear,66,Womens Small accessories,1019,Accessories,Round metal earrings with hoop pendants. Length 3.5 cm.
648950002,0648950,J Bee dress,265,Dress,Garment Full body,1010016,Solid,09,Black,4,Dark,5,Black,1322,Dress,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1013,Dresses Ladies,Off-the-shoulder dress in cotton jersey with elastication at the top and two flounces that continue over the arms. Unlined.
648968004,0648968,Louisisana,265,Dress,Garment Full body,1010016,Solid,12,Light Beige,1,Dusty Light,11,Beige,1322,Dress,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1013,Dresses Ladies,"Short, wide dress in a viscose weave with short dolman sleeves with sewn-in turn-ups. Unlined."
649046002,0649046,Christina boot(1),87,Boots,Shoes,1010016,Solid,09,Black,4,Dark,5,Black,3529,Boots,C,Ladies Accessories,1,Ladieswear,64,Womens Shoes,1020,Shoes,"Boots in imitation leather with lacing at the front and a loop at the back. Fabric linings and insoles and chunky rubber soles. Platform front 2 cm, heel 4.5 cm."
649098002,0649098,ERIK 2PK REG TANK TOP,253,Vest top,Garment Upper body,1010016,Solid,10,White,3,Light,9,White,5832,Light Basic Jersey,F,Menswear,3,Menswear,26,Men Underwear,1002,Jersey Basic,Vest tops in stretch cotton jersey. Regular Fit.
649098003,0649098,ERIK 2PK REG TANK TOP,253,Vest top,Garment Upper body,1010016,Solid,09,Black,4,Dark,5,Black,5832,Light Basic Jersey,F,Menswear,3,Menswear,26,Men Underwear,1002,Jersey Basic,Vest tops in stretch cotton jersey. Regular Fit.
649397002,0649397,Asta,265,Dress,Garment Full body,1010016,Solid,83,Dark Turquoise,4,Dark,7,Turquoise,1313,Dress,A,Ladieswear,1,Ladieswear,11,Womens Tailoring,1013,Dresses Ladies,"Knee-length dress in woven fabric with a boat neck, 3/4-length sleeves with a slit and button at the cuffs, and a detachable tie belt at the waist."
649397006,0649397,Asta (1),265,Dress,Garment Full body,1010016,Solid,93,Dark Green,4,Dark,20,Khaki green,1313,Dress,A,Ladieswear,1,Ladieswear,11,Womens Tailoring,1013,Dresses Ladies,"Knee-length dress in woven fabric with a boat neck, 3/4-length sleeves with a slit and button at the cuffs, and a detachable tie belt at the waist."
649397010,0649397,Asta (1),265,Dress,Garment Full body,1010001,All over pattern,13,Beige,2,Medium Dusty,11,Beige,1313,Dress,A,Ladieswear,1,Ladieswear,11,Womens Tailoring,1013,Dresses Ladies,"Knee-length dress in woven fabric with a boat neck, 3/4-length sleeves with a slit and button at the cuffs, and a detachable tie belt at the waist."
649437001,0649437,Olga LL PJ (J),297,Pyjama set,Nightwear,1010008,Front print,06,Light Grey,1,Dusty Light,12,Grey,3709,Nightwear,B,Lingeries/Tights,1,Ladieswear,62,"Womens Nightwear, Socks & Tigh",1017,"Under-, Nightwear","Pyjamas in a soft cotton blend. Long-sleeved top in printed sweatshirt fabric in a longer style with ribbing around the neckline, cuffs and hem. Leggings in soft, patterned jersey with an elasticated waist and ribbed hems."
649437010,0649437,Olga LL PJ (J),297,Pyjama set,Nightwear,1010008,Front print,06,Light Grey,1,Dusty Light,12,Grey,3709,Nightwear,B,Lingeries/Tights,1,Ladieswear,62,"Womens Nightwear, Socks & Tigh",1017,"Under-, Nightwear","Pyjamas in a soft cotton blend. Long-sleeved top in printed sweatshirt fabric in a longer style with ribbing around the neckline, cuffs and hem. Leggings in soft, patterned jersey with an elasticated waist and ribbed hems."
649440012,0649440,MARTINI TEE,255,T-shirt,Garment Upper body,1010008,Front print,07,Grey,1,Dusty Light,12,Grey,5828,Jersey Fancy,F,Menswear,3,Menswear,20,Contemporary Smart,1005,Jersey Fancy,T-shirt in printed cotton jersey.
649553005,0649553,Sanya reverseble scarf,80,Scarf,Accessories,1010016,Solid,06,Light Grey,1,Dusty Light,12,Grey,3945,Knit & Woven,D,Divided,2,Divided,52,Divided Accessories,1019,Accessories,Scarf in a soft weave with a brushed finish and fringes. Size 55x210 cm.
649665001,0649665,Lunchie Swimsuit,57,Swimsuit,Swimwear,1010016,Solid,61,Light Purple,3,Light,6,Lilac Purple,4242,Swimwear,B,Lingeries/Tights,1,Ladieswear,60,"Womens Swimwear, beachwear",1018,Swimwear,Fully lined V-neck swimsuit with narrow shoulder straps attached to a decorative metal ring at the back. Low-cut back and high-cut legs.
649671002,0649671,DeLuca pull-on jogger RW,272,Trousers,Garment Lower body,1010017,Stripe,73,Dark Blue,4,Dark,2,Blue,1710,Trouser,A,Ladieswear,1,Ladieswear,6,Womens Casual,1009,Trousers,"Joggers in soft twill with a regular, elasticated drawstring waist, side pockets, fake back pockets and tapered legs."
649671004,0649671,DeLuca pull-on jogger,272,Trousers,Garment Lower body,1010016,Solid,09,Black,4,Dark,5,Black,1710,Trouser,A,Ladieswear,1,Ladieswear,6,Womens Casual,1009,Trousers,"Joggers in soft twill with a regular, elasticated drawstring waist, side pockets, fake back pockets and tapered legs."
650122002,0650122,Carla cropped parka,262,Jacket,Garment Upper body,1010016,Solid,19,Greenish Khaki,4,Dark,20,Khaki green,1244,Outdoor/Blazers,D,Divided,2,Divided,53,Divided Collection,1007,Outdoor,"Short parka in a cotton weave with a lined hood with a detachable faux fur trim. Zip and wind flap with concealed press-studs down the front and flap front pockets with a pleat and press-stud. Drawstring at the waist and hem, a tab and press stud at the cuffs and a single back vent. Pile lining."
650122003,0650122,Carla cropped parka,262,Jacket,Garment Upper body,1010016,Solid,43,Dark Red,4,Dark,18,Red,1244,Outdoor/Blazers,D,Divided,2,Divided,53,Divided Collection,1007,Outdoor,"Short parka in a cotton weave with a lined hood with a detachable faux fur trim. Zip and wind flap with concealed press-studs down the front and flap front pockets with a pleat and press-stud. Drawstring at the waist and hem, a tab and press stud at the cuffs and a single back vent. Pile lining."
650190002,0650190,Picasso cashmere beret,75,Hat/beanie,Accessories,1010010,Melange,07,Grey,2,Medium Dusty,12,Grey,3519,Gloves/Hats,C,Ladies Accessories,1,Ladieswear,65,Womens Big accessories,1019,Accessories,"Beret in soft, textured-knit cashmere."
650614003,0650614,OL WIGGINS PQ Wedge,95,Wedge,Shoes,1010016,Solid,09,Black,4,Dark,5,Black,3040,Premium Quality,C,Ladies Accessories,1,Ladieswear,64,Womens Shoes,1020,Shoes,"Soft suede sandals with straps that tie around the leg and wedge heels covered in braided jute. Leather insoles and rubber soles. Platform front 2.5 cm, heel 12.5 cm."
650693001,0650693,CSP Demi,254,Top,Garment Upper body,1010017,Stripe,73,Dark Blue,4,Dark,2,Blue,1636,Jersey fancy,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1005,Jersey Fancy,"Short, off-the-shoulder top in textured jersey with elastication at the top and short sleeves with elasticated sleeve-ends. Elasticated seam and a frill at the hem."
650699001,0650699,Shakespeare,275,Skirt,Garment Lower body,1010001,All over pattern,72,Blue,2,Medium Dusty,2,Blue,1422,Skirt,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1012,Skirts,"Short skirt in a crinkled, patterned weave with a concealed zip and button at one side, a seam at the top and gentle flare to the hem. Lined."
650759005,0650759,SUPREME Fancy Tights,272,Trousers,Garment Lower body,1010001,All over pattern,09,Black,4,Dark,5,Black,6280,Tops Girls,S,Sport,26,Sport,49,Kids Sports,1001,Unknown,Sports tights in fast-drying functional fabric with ribbing at the waist.
650951002,0650951,Rich,274,Shorts,Garment Lower body,1010001,All over pattern,30,Other Orange,3,Light,3,Orange,1723,Shorts,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1025,Shorts,"Shorts woven in a viscose blend with a high waist that is elasticated at the back, zip fly and concealed hook-and-eye fastening. Pleats at the top, side pockets, a fake welt back pocket and short legs. Unlined."
651222001,0651222,Bo Puff Sleeve,252,Sweater,Garment Upper body,1010011,Metallic,09,Black,4,Dark,5,Black,1616,Knitwear,A,Ladieswear,1,Ladieswear,11,Womens Tailoring,1003,Knitwear,"Round-neck jumper in a sturdy, fine knit with long puff sleeves and ribbing around the neckline, cuffs and hem."
651242003,0651242,PRICE IS RIGHT SHORTS ISW 19,274,Shorts,Garment Lower body,1010016,Solid,07,Grey,1,Dusty Light,12,Grey,1660,Jersey,A,Ladieswear,1,Ladieswear,6,Womens Casual,1005,Jersey Fancy,"Short shorts in sweatshirt fabric with an elasticated drawstring waist, side pockets and slits in the sides."
651282001,0651282,TYRA HOOD,308,Hoodie,Garment Upper body,1010010,Melange,07,Grey,2,Medium Dusty,12,Grey,1660,Jersey,A,Ladieswear,1,Ladieswear,6,Womens Casual,1005,Jersey Fancy,"Top in lightweight sweatshirt fabric with an embroidered motif, drawstring hood, low dropped shoulders, and short slits in the sides. Slightly longer at the back."
651291004,0651291,DIV windbreaker,262,Jacket,Garment Upper body,1010016,Solid,42,Red,5,Bright,18,Red,1652,Divided+,D,Divided,2,Divided,50,Divided Projects,1001,Unknown,"Short jacket in woven fabric with a jersey-lined drawstring hood and zip with a wind flap and press-studs down the front. Raglan sleeves with elasticated cuffs, side pockets with a press-stud, and a drawstring hem. Jersey lining."
651300004,0651300,Dawna dress,265,Dress,Garment Full body,1010001,All over pattern,42,Red,5,Bright,18,Red,1343,Projects Dresses,D,Divided,2,Divided,50,Divided Projects,1013,Dresses Ladies,Short dress in a patterned viscose weave with short sleeves and a round neckline with an opening and covered button at the back of the neck. Unlined.
651329001,0651329,LORENZA LACE,258,Blouse,Garment Upper body,1010021,Lace,09,Black,4,Dark,5,Black,1543,Tops Woven,D,Divided,2,Divided,53,Divided Collection,1010,Blouses,"Short-sleeved blouse in lace with raw, scalloped edges and buttons down the back. Unlined."
651334005,0651334,JOEY CREW,252,Sweater,Garment Upper body,1010002,Application/3D,07,Grey,1,Dusty Light,12,Grey,1660,Jersey,A,Ladieswear,1,Ladieswear,6,Womens Casual,1005,Jersey Fancy,"Top in lightweight sweatshirt fabric with dropped shoulders, and ribbing around the neckline, cuffs and hem."
651368002,0651368,VELOUR HOOD,308,Hoodie,Garment Upper body,1010010,Melange,07,Grey,1,Dusty Light,12,Grey,1660,Jersey,A,Ladieswear,1,Ladieswear,6,Womens Casual,1005,Jersey Fancy,"Top in soft velour with a jersey-lined drawstring hood, kangaroo pocket and ribbing at the cuffs and hem."
651369005,0651369,VELOUR JOGGER,272,Trousers,Garment Lower body,1010016,Solid,42,Red,7,Medium,18,Red,1660,Jersey,A,Ladieswear,1,Ladieswear,6,Womens Casual,1005,Jersey Fancy,Joggers in soft velour with an elasticated drawstring waist and ribbed hems.
651456001,0651456,2- PACK,255,T-shirt,Garment Upper body,1010016,Solid,10,White,3,Light,9,White,1676,Jersey Basic,A,Ladieswear,1,Ladieswear,16,Womens Everyday Basics,1002,Jersey Basic,Short-sleeved tops in organic cotton jersey with a round neckline.
651456011,0651456,2- PACK,255,T-shirt,Garment Upper body,1010016,Solid,19,Greenish Khaki,1,Dusty Light,20,Khaki green,1676,Jersey Basic,A,Ladieswear,1,Ladieswear,16,Womens Everyday Basics,1002,Jersey Basic,Short-sleeved tops in organic cotton jersey with a round neckline.
651456013,0651456,2- PACK,255,T-shirt,Garment Upper body,1010017,Stripe,08,Dark Grey,4,Dark,5,Black,1676,Jersey Basic,A,Ladieswear,1,Ladieswear,16,Womens Everyday Basics,1002,Jersey Basic,Short-sleeved tops in organic cotton jersey with a round neckline.
651591001,0651591,Marakesh blazer,264,Blazer,Garment Upper body,1010017,Stripe,09,Black,4,Dark,5,Black,1222,Suit jacket,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1008,Dressed,"Straight-cut jacket in a textured, striped cotton and viscose weave. Notch lapels, patch front pockets and buttons at the front. Lined."
651613001,0651613,LOGG Felix shirtblouse,258,Blouse,Garment Upper body,1010016,Solid,10,White,3,Light,9,White,1909,Woven top,A,Ladieswear,1,Ladieswear,2,H&M+,1010,Blouses,"Blouse in an airy cotton weave with a round, gathered neckline and buttons down the front. Long balloon sleeves with hole embroidery and elastication at the cuffs."
651697004,0651697,Godis,258,Blouse,Garment Upper body,1010016,Solid,10,White,3,Light,9,White,1522,Blouse,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1010,Blouses,"Off-the-shoulder blouse in woven fabric with an elasticated top with a small frill trim, narrow tie-top shoulder straps and short, wide sleeves."
651724001,0651724,Cora Sweater,252,Sweater,Garment Upper body,1010010,Melange,07,Grey,1,Dusty Light,12,Grey,1616,Knitwear,A,Ladieswear,1,Ladieswear,11,Womens Tailoring,1003,Knitwear,"Jumper in a soft, fine knit containing some wool with a ribbed boat neck and ribbing at the cuffs and hem."
651845002,0651845,Biker Dress LS,265,Dress,Garment Full body,1010016,Solid,09,Black,4,Dark,5,Black,5961,Dresses DS,D,Divided,2,Divided,58,Divided Selected,1013,Dresses Ladies,"Short, fitted dress in stretch fabric with a diagonal zip down the front, notch lapels with decorative buttons, and 3/4-length sleeves. Detachable, adjustable belt with a metal buckle at the waist. Unlined."
651882001,0651882,Eleven tank,253,Vest top,Garment Upper body,1010016,Solid,31,Light Orange,1,Dusty Light,3,Orange,1640,Tops Fancy Jersey,D,Divided,2,Divided,53,Divided Collection,1005,Jersey Fancy,"Sleeveless, cropped top in soft viscose jersey with a V-neck ending in a knot detail at the hem. Slightly shorter at the front."
651893005,0651893,Bird tee,255,T-shirt,Garment Upper body,1010016,Solid,19,Greenish Khaki,2,Medium Dusty,20,Khaki green,1640,Tops Fancy Jersey,D,Divided,2,Divided,53,Divided Collection,1005,Jersey Fancy,"Short, fitted jersey top with short sleeves and a visible seam down the front. Slightly shorter front with a knot detail at the hem."
651905005,0651905,Ryder tee,255,T-shirt,Garment Upper body,1010005,Colour blocking,09,Black,4,Dark,5,Black,1640,Tops Fancy Jersey,D,Divided,2,Divided,53,Divided Collection,1005,Jersey Fancy,"Wide, cropped T-shirt in cotton jersey."
652095002,0652095,Fancy bongo ls,252,Sweater,Garment Upper body,1010001,All over pattern,10,White,3,Light,9,White,1640,Tops Fancy Jersey,D,Divided,2,Divided,53,Divided Collection,1005,Jersey Fancy,"Off-the-shoulder top in soft, crinkled jersey with lace details at the front and decorative ties at the top. Elastication at the top and long sleeves with elasticated cuffs."
652218001,0652218,Support 100 den,304,Underwear Tights,Socks & Tights,1010016,Solid,09,Black,4,Dark,5,Black,3608,Tights basic,B,Lingeries/Tights,1,Ladieswear,62,"Womens Nightwear, Socks & Tigh",1021,Socks and Tights,"Tights that have a shaping effect on the tummy, thighs and calves while also encouraging blood circulation in the legs. Elasticated waist. 100 denier."
652230001,0652230,LOGG Houston Rain jkt,262,Jacket,Garment Upper body,1010016,Solid,73,Dark Blue,4,Dark,2,Blue,1929,Outwear,A,Ladieswear,1,Ladieswear,2,H&M+,1007,Outdoor,"Rain jacket in water-repellent functional fabric with closed seams. Drawstring hood, press-studs down the front, and flap pockets with a press-stud. The jacket has a water-repellent coating without fluorocarbons."
652242001,0652242,ED Rodrigo Biker,262,Jacket,Garment Upper body,1010016,Solid,13,Beige,2,Medium Dusty,1,Mole,1929,Outwear,A,Ladieswear,1,Ladieswear,2,H&M+,1007,Outdoor,"Biker jacket in imitation suede with quilted sections in imitation leather. Stand-up collar, diagonal zip down the front and zipped diagonal front pockets. Long sleeves with imitation leather underneath and a zip at the cuffs. Lined."
652307008,0652307,Animal onesie BG,265,Dress,Garment Full body,1010001,All over pattern,12,Light Beige,1,Dusty Light,11,Beige,4314,Kids Dress-up/Football,J,"Children Accessories, Swimwear",4,Baby/Children,43,"Kids Accessories, Swimwear & D",1019,Accessories,"Fancy dress costume in soft velour with a sheen. Hood with embroidered details, appliqués and faux fur sections, a zip down the front and ribbing at the cuffs and hems."
652355001,0652355,Tatiana Tee,255,T-shirt,Garment Upper body,1010008,Front print,22,Yellow,7,Medium,8,Yellow,5962,Jersey Fancy DS,D,Divided,2,Divided,58,Divided Selected,1005,Jersey Fancy,T-shirt in cotton jersey with a print motif on the front.
652356006,0652356,MAX 3PK FANCY,286,Underwear bottom,Underwear,1010012,Mixed solid/pattern,53,Dark Pink,4,Dark,4,Pink,7987,Underwear Woven,F,Menswear,3,Menswear,26,Men Underwear,1017,"Under-, Nightwear","Boxer shorts in a cotton weave with an elasticated waist, long legs and button fly."
652356074,0652356,Max 3pk Fancy,286,Underwear bottom,Underwear,1010001,All over pattern,73,Dark Blue,4,Dark,2,Blue,7987,Underwear Woven,F,Menswear,3,Menswear,26,Men Underwear,1017,"Under-, Nightwear","Boxer shorts in a cotton weave with an elasticated waist, long legs and button fly."
652361003,0652361,Prima strap,253,Vest top,Garment Upper body,1010016,Solid,51,Light Pink,1,Dusty Light,4,Pink,1522,Blouse,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1010,Blouses,Sleeveless satin top with a V-neck and narrow shoulder straps.
652367003,0652367,Paris,258,Blouse,Garment Upper body,1010016,Solid,51,Light Pink,1,Dusty Light,4,Pink,1522,Blouse,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1010,Blouses,"Sleeveless blouse in an airy crinkled weave with a flounce-trimmed V-neck, buttons down the front and rounded hem. Unlined."
652600002,0652600,Mallorca,272,Trousers,Garment Lower body,1010016,Solid,09,Black,4,Dark,5,Black,2031,Woven bottoms,A,Ladieswear,1,Ladieswear,8,Mama,1009,Trousers,"Ankle-length joggers in a textured weave with wide jersey ribbing and a drawstring at the waist. Welt side pockets, fake back pockets and tapered legs with short slits at the hems."
652730013,0652730,Katie Skirt,275,Skirt,Garment Lower body,1010004,Check,92,Green,1,Dusty Light,20,Khaki green,1414,Skirt,A,Ladieswear,1,Ladieswear,11,Womens Tailoring,1012,Skirts,Knee-length skirt with decorative buttons down the front and a concealed zip at the back.
652731036,0652731,Florida (1),275,Skirt,Garment Lower body,1010016,Solid,17,Yellowish Brown,4,Dark,13,Brown,1414,Skirt,A,Ladieswear,1,Ladieswear,11,Womens Tailoring,1012,Skirts,Calf-length skirt in a pleated weave. High waist with covered elastication.
652731048,0652731,Florida (1),275,Skirt,Garment Lower body,1010016,Solid,93,Dark Green,4,Dark,19,Green,1414,Skirt,A,Ladieswear,1,Ladieswear,11,Womens Tailoring,1012,Skirts,Calf-length skirt in a pleated weave. High waist with covered elastication.
652794001,0652794,Gloria Short,274,Shorts,Garment Lower body,1010022,Jacquard,31,Light Orange,1,Dusty Light,3,Orange,1926,Woven Occasion,A,Ladieswear,1,Ladieswear,14,Womens Premium,1013,Dresses Ladies,"High-waisted shorts in jacquard-weave viscose with a sheen, side pockets and a zip fly with a concealed hook-and-eye fastener. Slightly lower crotch and elastication at the back of the waist."
652901002,0652901,Just pink dress (1),265,Dress,Garment Full body,1010016,Solid,08,Dark Grey,4,Dark,12,Grey,1660,Jersey,A,Ladieswear,1,Ladieswear,6,Womens Casual,1005,Jersey Fancy,"Sleeveless, calf-length jersey dress in a modal and cotton blend with a twisted seam with a slit at the front."
652924004,0652924,&DENIM Jeggings HW,272,Trousers,Garment Lower body,1010016,Solid,09,Black,4,Dark,5,Black,1774,OL Extended Sizes,A,Ladieswear,1,Ladieswear,57,Ladies Denim,1016,Trousers Denim,"High-waisted jeggings in stretch denim with a zip fly and button, fake front pockets and real back pockets."
652924006,0652924,&DENIM Jeggings HW,272,Trousers,Garment Lower body,1010023,Denim,72,Blue,2,Medium Dusty,2,Blue,1774,OL Extended Sizes,A,Ladieswear,1,Ladieswear,57,Ladies Denim,1016,Trousers Denim,"High-waisted jeggings in stretch denim with a zip fly and button, fake front pockets and real back pockets."
652924008,0652924,&DENIM Jeggings HW,272,Trousers,Garment Lower body,1010023,Denim,73,Dark Blue,1,Dusty Light,2,Blue,1774,OL Extended Sizes,A,Ladieswear,1,Ladieswear,57,Ladies Denim,1016,Trousers Denim,"High-waisted jeggings in stretch denim with a zip fly and button, fake front pockets and real back pockets."
653128001,0653128,Bologna,258,Blouse,Garment Upper body,1010001,All over pattern,71,Light Blue,3,Light,2,Blue,2033,Woven Tops,A,Ladieswear,1,Ladieswear,8,Mama,1010,Blouses,Blouse in a viscose weave with a collar and V-neck with a pleat at the front and yoke with a pleat at the back. Long sleeves with buttoned cuffs and a detachable tie belt at the waist.
653188002,0653188,Sigge Sneaker Sock 5-p,302,Socks,Socks & Tights,1010016,Solid,10,White,3,Light,9,White,3937,UW,D,Divided,2,Divided,51,Divided Basics,1017,"Under-, Nightwear",Shaftless socks in a fine-knit cotton blend with elasticated tops. The socks are designed to be hidden inside your shoes.
653188017,0653188,Sigge sneaker sock 5p.,302,Socks,Socks & Tights,1010001,All over pattern,51,Light Pink,7,Medium,4,Pink,3937,UW,D,Divided,2,Divided,51,Divided Basics,1017,"Under-, Nightwear",Shaftless socks in a fine-knit cotton blend with elasticated tops. The socks are designed to be hidden inside your shoes.
653208001,0653208,ED Johnny top,254,Top,Garment Upper body,1010016,Solid,09,Black,4,Dark,5,Black,1919,Jersey,A,Ladieswear,1,Ladieswear,2,H&M+,1005,Jersey Fancy,Top in soft viscose jersey with lace over the shoulders and a rounded hem.
653208004,0653208,ED Johnny top,254,Top,Garment Upper body,1010016,Solid,10,White,3,Light,9,White,1919,Jersey,A,Ladieswear,1,Ladieswear,2,H&M+,1005,Jersey Fancy,Top in soft viscose jersey with lace over the shoulders and a rounded hem.
653275005,0653275,Correy Muscle Fit Tee,255,T-shirt,Garment Upper body,1010016,Solid,09,Black,4,Dark,5,Black,8559,Men Sport Woven,S,Sport,26,Sport,22,Men H&M Sport,1005,Jersey Fancy,Short-sleeved sports top in fast-drying functional fabric. Some of the polyester content of the top is recycled.
653275007,0653275,Correy Muscle Fit Tee,255,T-shirt,Garment Upper body,1010010,Melange,73,Dark Blue,4,Dark,2,Blue,8559,Men Sport Woven,S,Sport,26,Sport,22,Men H&M Sport,1005,Jersey Fancy,Short-sleeved sports top in fast-drying functional fabric. Some of the polyester content of the top is recycled.
653275008,0653275,Correy tee.,255,T-shirt,Garment Upper body,1010010,Melange,07,Grey,2,Medium Dusty,12,Grey,8559,Men Sport Woven,S,Sport,26,Sport,22,Men H&M Sport,1005,Jersey Fancy,Short-sleeved sports top in fast-drying functional fabric. Some of the polyester content of the top is recycled.
653428002,0653428,Mopsy Fur Jacket,262,Jacket,Garment Upper body,1010016,Solid,82,Turquoise,1,Dusty Light,19,Green,1241,Outwear & Blazers,A,Ladieswear,1,Ladieswear,18,Womens Trend,1008,Dressed,"Straight-cut jacket in faux fur with a large collar, dropped shoulders, patch front pockets and concealed press-studs down the front. Lined."
653664007,0653664,Bootylicious Top,298,Bikini top,Swimwear,1010017,Stripe,13,Beige,2,Medium Dusty,1,Mole,4242,Swimwear,B,Lingeries/Tights,1,Ladieswear,60,"Womens Swimwear, beachwear",1018,Swimwear,Fully lined bikini top with wide shoulder straps and a wide elasticated hem. No fasteners.
653664008,0653664,Bootylicious Top,298,Bikini top,Swimwear,1010017,Stripe,10,White,3,Light,9,White,4242,Swimwear,B,Lingeries/Tights,1,Ladieswear,60,"Womens Swimwear, beachwear",1018,Swimwear,Fully lined bikini top with wide shoulder straps and a wide elasticated hem. No fasteners.
653814001,0653814,Mask Own,78,Other accessories,Accessories,1010013,Other pattern,10,White,3,Light,9,White,4216,Dress-up Boys,J,"Children Accessories, Swimwear",4,Baby/Children,43,"Kids Accessories, Swimwear & D",1019,Accessories,Fancy dress mask in plastic foam with an elastic strap and hook and loop fastening at the back.
653828014,0653828,DIV Piper party dress,265,Dress,Garment Full body,1010016,Solid,09,Black,4,Dark,5,Black,1652,Divided+,D,Divided,2,Divided,50,Divided Projects,1001,Unknown,"Short dress in a lustrous weave with a V-neck and wrapover at the top with a concealed press-stud. Opening at the back with a concealed button at the back of the neck, long cuffed sleeves with a slit running down, and a seam at the waist. Unlined."
654046003,0654046,Clarence back detail,306,Bra,Underwear,1010016,Solid,52,Pink,1,Dusty Light,4,Pink,1338,Expressive Lingerie,B,Lingeries/Tights,1,Ladieswear,61,Womens Lingerie,1017,"Under-, Nightwear","Lace push-up bra with underwired, moulded, padded cups for light lift and a fuller cleavage. Adjustable, lace-trimmed shoulder straps that cross at the back and a hook-and-eye fastening."
654100004,0654100,Flirty Enya necklace RT,77,Necklace,Accessories,1010016,Solid,03,Silver,3,Light,15,Metal,4344,Jewellery,C,Ladies Accessories,1,Ladieswear,66,Womens Small accessories,1019,Accessories,"Three-strand neckline of thin metal chains decorated with small plastic beads and round pendants. Adjustable length, 45-53 cm."
654100006,0654100,Flirty Enya necklace RT,77,Necklace,Accessories,1010016,Solid,31,Light Orange,1,Dusty Light,3,Orange,4344,Jewellery,C,Ladies Accessories,1,Ladieswear,66,Womens Small accessories,1019,Accessories,"Three-strand neckline of thin metal chains decorated with small plastic beads and round pendants. Adjustable length, 45-53 cm."
654284001,0654284,Filey Funnel,308,Hoodie,Garment Upper body,1010008,Front print,09,Black,4,Dark,5,Black,8748,Young Boy Jersey Fancy,I,Children Sizes 134-170,4,Baby/Children,47,Young Boy,1005,Jersey Fancy,"Long-sleeved top in lightweight, printed sweatshirt fabric with a funnel collar with a wrapover front and ribbing at the cuffs and hem."
654284008,0654284,Filey Funnel,308,Hoodie,Garment Upper body,1010014,Placement print,09,Black,4,Dark,5,Black,8748,Young Boy Jersey Fancy,I,Children Sizes 134-170,4,Baby/Children,47,Young Boy,1005,Jersey Fancy,"Long-sleeved top in lightweight, printed sweatshirt fabric with a funnel collar with a wrapover front and ribbing at the cuffs and hem."
654383001,0654383,mik 1pk,306,Bra,Underwear,1010016,Solid,12,Light Beige,1,Dusty Light,11,Beige,3710,Functional Lingerie,B,Lingeries/Tights,1,Ladieswear,61,Womens Lingerie,1017,"Under-, Nightwear","Microfibre bra with underwired, moulded, lightly padded cups that shape the bust and provide good support. Wide, adjustable shoulder straps and a fastening at the back with three pairs of hooks and eyes."
654564004,0654564,Violet Push Valencia,306,Bra,Underwear,1010016,Solid,51,Light Pink,1,Dusty Light,4,Pink,1338,Expressive Lingerie,B,Lingeries/Tights,1,Ladieswear,61,Womens Lingerie,1017,"Under-, Nightwear","Lace push-up bra with underwired, moulded, padded cups for a larger bust and fuller cleavage. Adjustable shoulder straps and a narrow hook-and-eye fastening at the back."
654564005,0654564,Violet Push Valencia,306,Bra,Underwear,1010016,Solid,83,Dark Turquoise,4,Dark,7,Turquoise,1338,Expressive Lingerie,B,Lingeries/Tights,1,Ladieswear,61,Womens Lingerie,1017,"Under-, Nightwear","Lace push-up bra with underwired, moulded, padded cups for a larger bust and fuller cleavage. Adjustable shoulder straps and a narrow hook-and-eye fastening at the back."
654581001,0654581,Violet Bikini Ch. Coral Low,286,Underwear bottom,Underwear,1010016,Solid,09,Black,4,Dark,5,Black,1338,Expressive Lingerie,B,Lingeries/Tights,1,Ladieswear,61,Womens Lingerie,1017,"Under-, Nightwear","Lace bikini briefs with a low waist, lined gusset, narrow sides and medium coverage at the back."
654590001,0654590,HM+ Jackie Brief HW LS,286,Underwear bottom,Underwear,1010016,Solid,09,Black,4,Dark,5,Black,3710,Functional Lingerie,B,Lingeries/Tights,1,Ladieswear,61,Womens Lingerie,1017,"Under-, Nightwear","Shaping briefs in microfibre with a lined gusset, high waist with a laser-cut edge, and wide lace trims at the hems. Light shaping effect on the waist, hips and bum."
